id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19577286,Beautiful Vintage Alberta Arts Apartment,137604514,Leeann,,Vernon,45.55888,-122.64928,Entire home/apt,110,1,63,2019-10-20,2.08,1,0
19587893,Attic in The Pearl,137684755,Dolores,,Pearl,45.52468,-122.68505,Private room,150,2,114,2019-12-08,3.74,1,88
19590786,Homey NE Portland Apartment,25909002,Linda,,Woodlawn,45.57195,-122.65362,Entire home/apt,88,2,126,2019-12-09,4.16,1,308
19592316,Luxurious Park Avenue West Downtown Condo,4962900,Stay Alfred,,Portland Downtown,45.51999,-122.68203,Entire home/apt,999,30,41,2019-11-02,1.44,45,265
19592382,Chic and Close to Everything in Downtown Condo,4962900,Stay Alfred,,Portland Downtown,45.51857,-122.68164,Entire home/apt,999,30,43,2019-12-18,1.62,45,279
19593437,A house of roses and light,137739971,Anand,,Alameda,45.54282,-122.63786,Private room,88,1,147,2019-12-20,4.84,1,144
19601649,Floating holiday home,79368815,Mark,,Bridgeton,45.60334,-122.66618,Entire home/apt,300,2,55,2019-09-18,1.85,1,364
19609470,★ Magic Caravan★,1510664,Jessica,,Boise,45.55273,-122.67395,Entire home/apt,120,2,152,2019-12-30,5.06,1,71
19610033,Taylor Street Cottage,137895170,Matt,,Sunnyside,45.51643,-122.63693,Entire home/apt,95,2,159,2019-12-23,5.43,1,219
19623942,Large open floor plan division studio,575743,Evan,,Richmond,45.50406,-122.62181,Entire home/apt,122,30,38,2019-08-25,1.25,2,0
19626637,Tranquil Little House (Private)-Pets Stay for Free,4901178,Christopher,,Woodstock,45.4893,-122.61385,Entire home/apt,75,1,233,2019-12-30,10.22,1,67
19660559,Creative Corner in Mississippi Arts District,16783323,Darrick,,Humboldt,45.55695,-122.67564,Entire home/apt,110,2,203,2019-12-19,6.86,1,150
19660877,Mississippi Street Retreat,19004093,Allison,,Humboldt,45.55607,-122.67499,Private room,80,1,87,2019-12-01,2.87,1,19
19678795,Spacious 2 Bdrm In Popular SE Hawthorne,4096913,Caley,,Sunnyside,45.5144,-122.62478,Entire home/apt,202,30,73,2019-09-01,2.41,1,162
19679626,Near OHSU/Downtown/PSU,47342459,Marty,,Homestead,45.49498,-122.67811,Private room,39,1,105,2019-12-17,3.61,2,41
19683221,"Savor the Laid-Back, Bohemian Feel at a Sunny Urban Abode",417776,Laura,,Boise,45.5516,-122.66658,Entire home/apt,100,2,147,2019-11-26,4.86,2,150
19702337,Belmont/Hawthorne Large Private Room & Bath,2066637,Jonathan,,Buckman,45.51501,-122.64519,Private room,85,1,123,2019-12-15,6.05,1,90
19723300,"Castle like home in SW PDX, minutes to downtown!",100656896,Inna,,Southwest Hills,45.49251,-122.70537,Entire home/apt,135,30,64,2019-09-01,2.13,4,341
19736704,Concordia Mid Century.  CLEAN. COZY. FIREPLACE.,56220816,Barbara,,Concordia,45.57202,-122.63913,Entire home/apt,129,2,83,2019-12-28,2.89,1,248
19746713,Rooms in charming walkable Williams home,54220643,Courtney,,Eliot,45.54593,-122.66487,Private room,75,1,4,2017-08-19,0.13,1,14
19763890,Cozy one-bedroom basement near Mississippi Ave!,4404846,Sara,,Overlook,45.55106,-122.6811,Entire home/apt,80,2,81,2019-12-08,2.70,1,48
19764780,Parkrose Room Sleeps 3,36382116,Jon,,Parkrose,45.56029,-122.55352,Private room,30,7,35,2019-09-02,1.16,1,365
19765193,"Sunshine House, Inner South East",87525066,Aaron,,Creston-Kenilworth,45.49421,-122.62365,Entire home/apt,119,30,45,2019-12-01,1.84,1,13
19769143,Two Bedroom Getaway NE Alberta Arts area: THE DUPE,139541066,Ticari,,King,45.55867,-122.66058,Entire home/apt,121,2,53,2019-10-23,1.84,1,174
19769902,Cozy remodel bedroom in a sleepy house.,79389847,Brent,,Woodstock,45.47733,-122.60357,Private room,54,30,13,2019-08-24,0.44,1,180
19808946,Cozy Eclectic SE Bungalow,13502,Lacey,,Lents,45.47107,-122.57796,Private room,49,1,111,2019-12-28,3.78,1,165
19812267,Two Bedroom Alberta Arts Apartment,31304088,Leslie,,Alameda,45.55336,-122.63792,Entire home/apt,125,2,150,2019-12-09,5.13,1,141
19812948,Charming Tudor with hot tub in central location!,2232479,Michelle,,Sunnyside,45.51791,-122.62028,Entire home/apt,375,3,77,2019-11-18,2.67,1,171
19820204,Pure Privacy in Multnomah Village,137846612,Lorrie,,Multnomah,45.46695,-122.70688,Entire home/apt,99,2,76,2019-12-27,2.77,1,182
19826004,Modern Alberta Apartment,65380086,Cora,,Vernon,45.56484,-122.65428,Entire home/apt,80,2,115,2019-12-21,3.99,1,85
19831278,White Alder Guest House in the heart of Division,19470806,Margaret,,Richmond,45.50328,-122.63212,Entire home/apt,150,2,136,2019-12-06,4.99,1,336
19865184,1898UrbanVictorian Parlor Apt.near Convention Ctr.,134280900,Paulla,,Kerns,45.52628,-122.65864,Entire home/apt,129,2,52,2019-10-22,1.77,2,180
19880543,Hazelwood Haven: 1 BR w/private entrance & bath,63788073,J,,Hazelwood,45.5207,-122.53184,Private room,60,2,112,2019-12-08,3.98,1,89
19889741,Montavilla Mini Farm,24125502,Alyssa,,Montavilla,45.52856,-122.58413,Private room,70,1,211,2019-12-07,7.04,1,133
19892559,"Modern Hawthorn District Apartment, New!!",4685745,Tom,,Richmond,45.50942,-122.62102,Private room,120,2,67,2019-12-02,2.46,1,172
19905197,Craftsman Guest Suite w/Garden and Hot Tub,29765384,Jess,,Sellwood-Moreland Improvement League,45.47666,-122.64715,Entire home/apt,275,2,15,2019-08-11,0.81,1,147
19908177,#AlbertaArtsLuxuryStays,134297004,Jose,,Vernon,45.56237,-122.64546,Entire home/apt,385,30,44,2020-01-01,1.49,8,267
19910312,Private bedroom off Hawthorne Blvd Mt Tabor,90701654,Kevin And Pilar,,Richmond,45.51138,-122.61547,Private room,62,30,51,2019-10-20,1.72,2,361
19928912,Vintage-Modern Large Hawthorne Suite. A+ location,1743188,Chrystal,,Richmond,45.511,-122.63314,Entire home/apt,89,2,134,2019-12-16,5.60,1,173
19934289,Alberta Arts Nest,13931992,Tim,,Vernon,45.55858,-122.64441,Entire home/apt,95,2,118,2019-12-30,4.09,1,111
19949395,TheBuffaloBee-Private Suite+Balcony-Clean & Quiet!,11740189,Tony,,Arbor Lodge,45.57576,-122.68624,Entire home/apt,79,3,54,2019-11-24,1.89,1,79
19952673,Portland Home with garden,20413267,Lindsay,,Alameda,45.55179,-122.63193,Entire home/apt,275,30,6,2018-11-25,0.21,2,360
19953374,Private Guest Suite & Gardens Near SE Division St,4357477,Jeffrey,,Hosford-Abernethy,45.50614,-122.64305,Entire home/apt,80,1,58,2019-11-16,1.99,1,0
19985382,Updated St. Johns Bungalow,63540463,Kate,,Cathedral Park,45.58551,-122.74522,Entire home/apt,175,30,57,2019-12-01,2.13,1,0
19986270,*Mid-Century Gem in the city Tourists/Business,116556932,Aletha And Ron,,Montavilla,45.52192,-122.57674,Entire home/apt,95,1,103,2019-12-20,4.28,1,269
19995684,Downtown Portland with Large backyard and chickens,24772821,Tony And Alix,,Eliot,45.54325,-122.66519,Entire home/apt,700,2,9,2019-08-18,0.32,2,357
19998595,"Multnomah Village Studio, Charming Contemporary",24380966,Deborah,,Multnomah,45.46388,-122.71401,Entire home/apt,71,3,75,2019-10-18,2.58,1,70
20001164,Alberta Arts Cob Oven Home,7316008,Jodie,,Concordia,45.55858,-122.63317,Entire home/apt,175,2,77,2019-12-31,2.61,2,212
20027335,Bedroom in Hip Mississippi neighborhood home,3220022,Julie,,Boise,45.55078,-122.67691,Private room,205,2,53,2019-12-31,1.80,3,246
20035331,Decompress at a Soothing Suite in Shades of Elegant Gray,6416589,Adam And Arthur,,Boise,45.55287,-122.67675,Entire home/apt,99,1,268,2019-12-26,9.03,5,252
20047791,The Birds Nest,142417540,Raechel,,Mill Park,45.51582,-122.54796,Entire home/apt,85,2,81,2019-10-23,2.76,1,62
20055813,Stylish North Portland home with beautiful view,10514300,Julian,,University Park,45.57997,-122.73979,Entire home/apt,73,2,14,2018-05-07,0.48,1,239
20056871,Bedroom in dog friendly house easy HWY access,104316410,Theo,,Madison South,45.53436,-122.57462,Private room,37,2,59,2019-12-06,3.25,1,359
20057131,Piedmont Private Retreat,94888093,Jennifer,,Piedmont,45.57417,-122.67771,Entire home/apt,89,3,67,2019-11-29,2.32,1,28
20067366,Restored Buckman Craftsman-your perfect home base`,2644422,Linda,,Buckman,45.52071,-122.64206,Entire home/apt,100,2,95,2019-11-30,4.04,1,276
20072604,Ahoy There Matey,1623011,Robert,,Portland Downtown,45.51055,-122.67549,Entire home/apt,88,2,21,2019-10-20,0.72,1,90
20074833,"Kelly's Cottage, A Modern SE Portland Guest House!",32292601,Jack,,Brooklyn Action Corps,45.49222,-122.65027,Entire home/apt,99,1,78,2019-12-30,4.42,1,148
20077033,Bright + Modern Alberta Arts Apartment,9185791,Hannah,,Vernon,45.56502,-122.65001,Entire home/apt,65,2,174,2019-12-25,6.39,1,59
20077442,Charming Retreat in the Heart of Hip Hawthorne,63800561,Anne-Marie,,Richmond,45.50905,-122.62866,Private room,30,2,139,2019-12-15,4.74,2,68
20084424,Newly finished Nob Hill condo w/ great walkability and central location,112445005,Vacasa Portland,,Northwest District,45.53296,-122.69539,Entire home/apt,322,1,40,2019-12-13,2.38,30,357
20084460,"Sleek townhome w/patio - walk to amazing restaurants, breweries, trails & shops!",112445005,Vacasa Portland,,Northwest District,45.53374,-122.69591,Entire home/apt,339,1,36,2019-12-15,2.11,30,351
20084541,"Stylish new condo in trendy NW District, walk to swankiest spots!",112445005,Vacasa Portland,,Northwest District,45.5334,-122.6948,Entire home/apt,188,1,22,2019-11-23,1.25,30,365
20084598,Beautiful space w/ patio and central location - walk to absolutely everything!,112445005,Vacasa Portland,,Northwest District,45.53405,-122.69583,Entire home/apt,341,1,33,2019-12-15,2.29,30,349
20084665,"Family-friendly, modern condo w/ great location! Walk to restaurants!",112445005,Vacasa Portland,,Northwest District,45.53288,-122.6963,Entire home/apt,188,1,21,2019-11-25,1.36,30,365
20084712,Spacious & sleek condo in the heart of the Alphabet District!,112445005,Vacasa Portland,,Northwest District,45.53391,-122.69405,Entire home/apt,457,2,15,2019-12-16,1.24,30,364
20091248,Bungalow in the Heart of Tabor. Walk everywhere!,142865338,Amy,,Mt. Tabor,45.51482,-122.609,Entire home/apt,190,2,11,2019-12-27,0.55,1,3
20093687,Sweet Old Home in NE Portland,14617467,Blake,,Sabin,45.55195,-122.65376,Private room,85,1,93,2019-12-08,3.17,1,55
20097110,"New condo offers great location, plenty of services, walk everywhere!",112445005,Vacasa Portland,,Northwest District,45.53199,-122.6959,Entire home/apt,189,1,25,2019-11-12,1.45,30,365
20097128,Newly finished Nob Hill Condo w/ central location perfect for exploring city,112445005,Vacasa Portland,,Northwest District,45.5338,-122.69643,Entire home/apt,318,1,12,2019-12-15,1.30,30,361
20116455,Red Rose Retreat,38363305,Kimberly,,Mt. Scott-Arleta,45.47622,-122.59271,Entire home/apt,68,1,84,2019-11-24,3.01,1,17
20133878,Executive Gem In the Heart of Hawthorne,2086378,Kathryn,,Buckman,45.51411,-122.63893,Entire home/apt,95,2,13,2019-11-27,0.87,1,182
20149933,Fresh and Bright Walker's Delight in ❤ of Portland,6226036,Megan,,Kerns,45.52575,-122.63802,Entire home/apt,159,3,105,2019-12-25,3.69,1,153
20151349,Private Bed & Bath off Hawthorne Blvd,6982219,Rehan,,Sunnyside,45.51381,-122.61933,Private room,90,2,86,2019-11-29,2.93,1,25
20153552,Home with Fully-Fenced Yard (Great for Pets),24508954,Jason,,Mt. Scott-Arleta,45.47781,-122.58007,Entire home/apt,120,1,200,2019-12-26,6.81,1,177
20156239,Wonderful 4 bedroom Family home with Mt Hood View,18928127,Jonathan,,Multnomah,45.45832,-122.7139,Entire home/apt,220,5,15,2019-10-14,0.52,1,3
20156781,Forest-view large apartment ten min from downtown.,55751533,Lila,,Hillsdale,45.4796,-122.68777,Entire home/apt,75,2,87,2019-12-29,2.96,2,90
20167870,Explore Portland on Foot from an Eclectic Retreat,6416589,Adam And Arthur,,Boise,45.55402,-122.67804,Entire home/apt,99,1,298,2019-12-26,10.24,5,246
20172920,Alberta Arts Bungalow with Backyard Oasis,24420859,Dana,,Vernon,45.56444,-122.65356,Entire home/apt,144,2,52,2019-12-30,1.77,1,17
20173264,Basement Apartment + Garden Lodge,76955144,Faith,,St. Johns,45.59299,-122.73518,Entire home/apt,90,2,22,2019-11-11,0.92,1,114
20192624,"2 room apt w/game table, bunk bed, office,backyard",39169544,Douglas,,Hillsdale,45.47344,-122.68021,Entire home/apt,99,2,154,2019-12-31,5.66,1,166
20193247,Welcoming 1 bedrm eco tiny house near NE Alberta,24551609,Jeanine,,King,45.56278,-122.66395,Entire home/apt,65,2,193,2019-12-19,6.56,1,122
20195374,Rose City delight with hot tub/covered deck,42731803,Andreas,,Roseway,45.54205,-122.5903,Entire home/apt,79,1,184,2019-12-28,6.29,1,111
20196880,Cheerful Vintage Farmhouse in the City,119485170,Nina,,Arbor Lodge,45.56703,-122.69259,Entire home/apt,119,1,300,2019-12-14,10.39,1,87
20211007,Luxurious Cape Cod in Central Eastside,143962583,David,,Mt. Tabor,45.52109,-122.60959,Entire home/apt,47,1,156,2019-12-29,6.42,1,70
20216268,New Listing- Modern Guest House,52274542,Matt And Jen,,Parkrose Heights,45.5427,-122.5526,Entire home/apt,110,30,179,2020-01-01,6.24,1,180
20230374,Tiny House in Alberta Arts,60643211,Jeremy,,Concordia,45.56037,-122.64158,Entire home/apt,75,30,113,2019-12-28,3.87,1,87
20232172,art commune house on southeast division,318010,Arias,,Richmond,45.50708,-122.62281,Private room,60,30,33,2019-09-29,1.13,2,365
20254543,PDX BASECAMP: The Glamping Room,15152314,Matt,,Cully,45.55942,-122.6015,Private room,65,1,245,2019-12-14,8.34,1,29
20254887,Sellwood  lovely 1bed w/private space/entrance,140336238,Erin,,Sellwood-Moreland Improvement League,45.4588,-122.65289,Private room,37,30,11,2019-11-22,0.38,1,361
20257538,Private Handcrafted Cottage,13376106,Carissa,,Piedmont,45.57287,-122.67531,Entire home/apt,95,2,208,2019-12-18,7.13,1,62
20269431,Basement apartment in SE Portland,356996,Carly,,Lents,45.47648,-122.56836,Entire home/apt,80,2,136,2019-12-18,4.68,1,174
20270387,Portland Cozy--Amenities GALORE!,5341424,Sue,,Reed,45.48518,-122.62779,Private room,50,1,87,2019-12-14,3.01,3,244
20282301,"NoPotel, comfortable guesthouse in Portland!",16155383,Nadene,,St. Johns,45.59331,-122.751,Entire home/apt,115,1,129,2019-12-27,6.34,1,50
20300889,★Modern Nob Hill Getaway★,13008180,Christophe,,Northwest District,45.53398,-122.70735,Entire home/apt,100,2,178,2019-12-18,6.11,1,152
20302811,Silver Sequoia Under the Stars and Moon,375920,Cynthia,,Buckman,45.5157,-122.64946,Entire home/apt,108,1,140,2020-01-01,6.74,1,118
20308030,Mid Century Portland Sanctuary.,9078003,Veronika,,King,45.56493,-122.6625,Entire home/apt,160,1,38,2019-08-25,1.31,3,364
20322456,"Bright new home near pubs, parks and University!",8955868,Sean,,University Park,45.57957,-122.72163,Entire home/apt,195,2,17,2019-12-26,0.62,1,115
20327118,Stylish Craftsman Close to Downtown,509244,Jim,,Irvington,45.54417,-122.65616,Entire home/apt,187,1,148,2019-12-29,5.21,1,216
20335993,"Bright, New In-law suite in PDX, Alberta Arts area",65297739,Albert,,Vernon,45.5623,-122.65265,Entire home/apt,150,1,52,2019-11-12,1.80,1,90
20354598,Tiny house- Studio,3645233,Marina,,Creston-Kenilworth,45.49137,-122.61473,Entire home/apt,68,1,206,2019-12-13,7.10,1,178
20357483,Mid Century Modern Woodstock Apartment,24497050,Jeffrey,,Woodstock,45.46882,-122.6188,Entire home/apt,95,2,65,2019-11-12,2.97,1,0
20359923,Woodstock Getaway with Private Garage and Entrance,91508271,Marino And Julianne,,Brentwood-Darlington,45.46933,-122.59663,Entire home/apt,88,1,141,2019-12-17,4.89,1,179
20362546,Lovely St. John's Garden Apartment,104330986,Evy,,Cathedral Park,45.59128,-122.7612,Entire home/apt,60,30,4,2019-08-21,0.24,1,31
20362671,"South-facing Bedroom in Edwardian Flat, Irvington",68817,John,,Irvington,45.53611,-122.65627,Private room,55,3,80,2019-12-10,3.91,2,155
20363575,"Ease, Elegance, Best of NW PDX",2437538,Martha,,Northwest District,45.53748,-122.70291,Entire home/apt,275,31,1,2019-10-03,0.33,2,177
20364783,Beautiful Spacious Home in Mt.Tabor neighborhood,77202436,Claire,,Mt. Tabor,45.50673,-122.60691,Entire home/apt,168,3,60,2019-12-30,2.16,2,11
20387779,Cozy Hideaway: Walk to Pittock Mansion & trails,2967070,Jeff,,Hillside,45.52123,-122.7208,Entire home/apt,96,2,124,2019-12-16,4.35,1,338
20390520,williams5pdx modern loft / local artist gallery,145384692,Alan,,Humboldt,45.5601,-122.66561,Entire home/apt,350,1,91,2019-12-14,3.14,1,174
20407526,Stunning home on NW 23rd - Walk score 97!,960826,Harriet,,Northwest District,45.52626,-122.70013,Entire home/apt,219,2,5,2019-12-30,1.22,1,21
20420420,Sellwood Oasis,46324976,Josie,,Sellwood-Moreland Improvement League,45.47215,-122.65007,Entire home/apt,195,3,5,2018-12-25,0.18,3,86
20420502,"Historic Sellwood- 2 private rooms, private bath",46324976,Josie,,Sellwood-Moreland Improvement League,45.47238,-122.64995,Private room,100,2,28,2019-02-03,0.99,3,167
20422688,"Kid-friendly purple house, walk everywhere!",5857474,Sarah And Vin,,Arbor Lodge,45.57018,-122.68305,Entire home/apt,250,2,4,2018-08-05,0.14,1,27
20425003,"★ Bright & Colorful 2-bed, 1-bath. Walk Score 85!!",145709081,Alda,,Kenton,45.5826,-122.68353,Entire home/apt,230,1,67,2019-12-08,2.36,1,80
20425475,The Pumpkin House: Kid & Pet friendly w/ HOT TUB!,739240,Kimberly,,Hillsdale,45.48706,-122.70947,Entire home/apt,225,2,32,2019-11-15,1.28,1,360
20425882,Bright room in garden space!,25108775,Justin,,Powellhurst-Gilbert,45.48567,-122.54468,Private room,65,30,12,2019-07-08,0.41,1,365
20426737,Spacious Suite* Hawthorne/Division Restaurants!,1096266,TaMAra,,Richmond,45.50749,-122.6168,Private room,50,1,37,2019-12-11,1.28,3,9
20427061,2 BR Family Friendly Luxury Suite in SE Woodstock,21427983,Ryan,,Woodstock,45.48618,-122.6188,Entire home/apt,87,1,177,2019-12-30,6.26,1,206
20436612,Hot Tub. Secluded Getaway In the City.,145689215,Nate,,University Park,45.57694,-122.71683,Entire home/apt,139,1,333,2019-12-14,11.50,1,78
20437637,Bright and Cozy Studio,5220189,Myong And Jeff,,Brooklyn Action Corps,45.49463,-122.65147,Entire home/apt,75,2,119,2019-11-18,4.22,1,112
20451083,Mississippi Avenue Loft,11815,Sophia,,Humboldt,45.56483,-122.67462,Entire home/apt,125,1,169,2019-10-27,5.94,1,258
20452519,"Remodeled basement w/ backyard, bocce, hiking",11823134,Keith,,Collins View,45.45683,-122.67849,Entire home/apt,189,2,47,2019-12-07,3.29,1,177
20455892,Portland Urban Farmstead,6948415,Dirk & Corey,,Powellhurst-Gilbert,45.5018,-122.57015,Private room,100,2,27,2019-10-25,0.93,2,214
20458269,Between Now and Zen,48307943,Amy And Derek,,Madison South,45.53949,-122.57661,Entire home/apt,80,1,81,2019-11-25,2.80,1,15
20460062,St. John's home,60440751,Amy,,St. Johns,45.59813,-122.75247,Entire home/apt,130,2,18,2019-10-06,0.62,2,0
20461290,Luxurious private 2BR (1400 sf) near downtown,1674967,Marina,,Northwest Heights,45.54565,-122.77267,Entire home/apt,100,1,28,2019-12-29,1.03,1,65
20477753,♥ Garden Sanctuary near Airport with Superhost!,2215281,Leah,,Sumner,45.55832,-122.57071,Entire home/apt,0,1,196,2019-12-26,6.81,1,174
20479122,Classic SE Mid-Century Modern HUGE 1BR,146196024,Jeff,,Buckman,45.51529,-122.6398,Entire home/apt,119,1,163,2019-12-30,5.63,4,339
20484218,The Alberta Guesthouse,31924138,David,,King,45.55831,-122.65134,Entire home/apt,80,1,168,2019-12-23,6.41,1,176
20496519,Hazelwood Hideaway (2bd/1ba),66236586,Inga,,Hazelwood,45.52379,-122.54508,Entire home/apt,45,2,67,2019-12-24,2.51,1,155
20498898,"Charming, Basement Retreat-Popular NW Portland, OR",146344153,Leslie,,Northwest District,45.52747,-122.69528,Entire home/apt,189,2,97,2019-11-17,3.73,1,165
20501442,Sleeping Beauty in Northwest Alpha. Near trails!,51019210,Tracie,,Northwest District,45.53686,-122.71411,Entire home/apt,79,1,145,2019-12-25,5.11,3,227
20507233,Guest Suite Retreat,2471756,Celeste,,Southwest Hills,45.50599,-122.73202,Entire home/apt,70,1,42,2019-12-27,1.45,1,86
20520835,Carey's Estate,53299222,Coreen,,Parkrose Heights,45.54072,-122.55368,Private room,45,4,2,2019-11-27,0.07,1,270
20524089,West Hills Room #1,25176071,Lathen & Anne-Marie,,Hillsdale,45.47903,-122.69952,Private room,33,5,114,2019-12-10,4.08,1,327
20538927,Portland Town House Private Room,44474897,Jonathan,,South Portland,45.48961,-122.67997,Private room,41,1,301,2019-12-15,10.49,2,310
20540721,Alberta Arts and Concordia Modern Getaway,7316008,Jodie,,Concordia,45.56576,-122.64277,Entire home/apt,195,2,4,2019-07-30,0.68,2,0
20553320,University Park Private and Spacious Suite,4744424,Kathleen,,University Park,45.58265,-122.7298,Entire home/apt,90,1,63,2019-11-03,2.28,1,176
